Number of Blunders,,White Rating,,,,,,,
1000,,1973,,,,,,,1
2000,,1968,,,,,,,2
1000,,1852,,,,,,,1
1000,,1978,,,,,,,1
0,,1970,,,,,,,0
3000,,1864,,,,,,,3
0,,1959,,,,,,,0
6000,,1893,,,,,,,6
0,,1874,,,,,,,0
0,,1866,,,,,,,0
5000,,1866,,,,,,,5
3000,,2058,,,,,,,3
0,,2028,,,,,,,0
0,,1819,,,,,,,0
0,,1559,,,,,,,0
0,,1355,,,,,,,0
0,,2308,,,,,,,0
3000,,2335,,,,,,,3
0,,2305,,,,,,,0
0,,2315,,,,,,,0
2000,,2329,,,,,,,2
0,,2291,,,,,,,0
1000,,2356,,,,,,,1
0,,2265,,,,,,,0
1000,,1949,,,,,,,1
4000,,1811,,,,,,,4
4000,,1320,,,,,,,4
2000,,1549,,,,,,,2
0,,1705,,,,,,,0
5000,,1787,,,,,,,5
2000,,1704,,,,,,,2
0,,1703,,,,,,,0
1000,,1745,,,,,,,1
2000,,1716,,,,,,,2
0,,1501,,,,,,,0
2000,,1491,,,,,,,2
5000,,1502,,,,,,,5
0,,1489,,,,,,,0
1000,,1479,,,,,,,1
3000,,1475,,,,,,,3
1000,,1258,,,,,,,1
2000,,1067,,,,,,,2
5000,,1086,,,,,,,5
0,,1725,,,,,,,0
1000,,1713,,,,,,,1
0,,1650,,,,,,,0
1000,,2113,,,,,,,1
2000,,1595,,,,,,,2
2000,,1578,,,,,,,2
4000,,1582,,,,,,,4
2000,,2152,,,,,,,2
8000,,2005,,,,,,,8
3000,,1820,,,,,,,3
0,,1963,,,,,,,0
4000,,1810,,,,,,,4
1000,,1999,,,,,,,1
5000,,1679,,,,,,,5
2000,,1684,,,,,,,2
1000,,1938,,,,,,,1
1000,,1949,,,,,,,1
2000,,1740,,,,,,,2
4000,,1741,,,,,,,4
2000,,2185,,,,,,,2
0,,2440,,,,,,,0
1000,,2207,,,,,,,1
0,,2255,,,,,,,0
1000,,2191,,,,,,,1
4000,,1919,,,,,,,4
2000,,1916,,,,,,,2
3000,,2025,,,,,,,3
3000,,1792,,,,,,,3
5000,,1487,,,,,,,5
4000,,1715,,,,,,,4
2000,,1695,,,,,,,2
2000,,1869,,,,,,,2
5000,,1785,,,,,,,5
4000,,1471,,,,,,,4
2000,,1689,,,,,,,2
1000,,1515,,,,,,,1
4000,,1441,,,,,,,4
0,,2231,,,,,,,0
3000,,2228,,,,,,,3
3000,,2196,,,,,,,3
2000,,2230,,,,,,,2
4000,,1461,,,,,,,4
7000,,1379,,,,,,,7
3000,,1424,,,,,,,3
5000,,1023,,,,,,,5
1000,,1965,,,,,,,1
3000,,1913,,,,,,,3
4000,,1976,,,,,,,4
0,,1907,,,,,,,0
0,,1914,,,,,,,0
4000,,1694,,,,,,,4
0,,1897,,,,,,,0
3000,,1929,,,,,,,3
4000,,2004,,,,,,,4
1000,,2186,,,,,,,1
1000,,2004,,,,,,,1
0,,2118,,,,,,,0
0,,1726,,,,,,,0
0,,2004,,,,,,,0
1000,,1143,,,,,,,1
3000,,1606,,,,,,,3
1000,,2002,,,,,,,1
1000,,1992,,,,,,,1
1000,,1987,,,,,,,1
1000,,1896,,,,,,,1
2000,,1828,,,,,,,2
1000,,1261,,,,,,,1
1000,,2053,,,,,,,1
5000,,1778,,,,,,,5
3000,,2068,,,,,,,3
1000,,2071,,,,,,,1
2000,,2096,,,,,,,2
3000,,1952,,,,,,,3
3000,,2041,,,,,,,3
1000,,2125,,,,,,,1
1000,,2134,,,,,,,1
0,,2191,,,,,,,0
1000,,2152,,,,,,,1
2000,,2213,,,,,,,2
0,,2193,,,,,,,0
2000,,2206,,,,,,,2
1000,,2258,,,,,,,1
0,,1543,,,,,,,0
0,,1818,,,,,,,0
1000,,1972,,,,,,,1
1000,,1172,,,,,,,1
3000,,1201,,,,,,,3
4000,,1475,,,,,,,4
3000,,1456,,,,,,,3
1000,,1483,,,,,,,1
3000,,1462,,,,,,,3
1000,,1411,,,,,,,1
3000,,1450,,,,,,,3
0,,1512,,,,,,,0
1000,,1889,,,,,,,1
3000,,1822,,,,,,,3
4000,,1536,,,,,,,4
1000,,2159,,,,,,,1
0,,2130,,,,,,,0
1000,,1843,,,,,,,1
0,,1994,,,,,,,0
0,,1500,,,,,,,0
1000,,1424,,,,,,,1
3000,,2364,,,,,,,3
5000,,2408,,,,,,,5
2000,,2385,,,,,,,2
3000,,2607,,,,,,,3
5000,,2209,,,,,,,5
1000,,2253,,,,,,,1
0,,2602,,,,,,,0
5000,,1189,,,,,,,5
4000,,1365,,,,,,,4
3000,,1365,,,,,,,3
0,,1308,,,,,,,0
5000,,2036,,,,,,,5
2000,,2021,,,,,,,2
4000,,1446,,,,,,,4
1000,,1295,,,,,,,1
0,,1815,,,,,,,0
5000,,1371,,,,,,,5
0,,2349,,,,,,,0
2000,,2363,,,,,,,2
1000,,2003,,,,,,,1
1000,,2003,,,,,,,1
0,,1983,,,,,,,0
0,,1972,,,,,,,0
0,,1954,,,,,,,0
1000,,1942,,,,,,,1
3000,,1952,,,,,,,3
5000,,1962,,,,,,,5
1000,,1920,,,,,,,1
5000,,1979,,,,,,,5
1000,,2117,,,,,,,1
2000,,1335,,,,,,,2
5000,,1622,,,,,,,5
1000,,2093,,,,,,,1
2000,,2103,,,,,,,2
4000,,2020,,,,,,,4
1000,,2015,,,,,,,1
0,,2019,,,,,,,0
5000,,1702,,,,,,,5
1000,,2187,,,,,,,1
4000,,2015,,,,,,,4
0,,2082,,,,,,,0
1000,,2087,,,,,,,1
5000,,2298,,,,,,,5
1000,,2346,,,,,,,1
3000,,2292,,,,,,,3
0,,2308,,,,,,,0
0,,2015,,,,,,,0
3000,,1876,,,,,,,3
1000,,1879,,,,,,,1
1000,,1933,,,,,,,1
1000,,1809,,,,,,,1
2000,,1628,,,,,,,2
7000,,1537,,,,,,,7
0,,1784,,,,,,,0
0,,1845,,,,,,,0
4000,,1800,,,,,,,4
2000,,1945,,,,,,,2
3000,,1945,,,,,,,3
0,,1992,,,,,,,0
2000,,1976,,,,,,,2
3000,,1979,,,,,,,3
0,,1467,,,,,,,0
3000,,2145,,,,,,,3
1000,,2066,,,,,,,1
1000,,2054,,,,,,,1
0,,2042,,,,,,,0
1000,,2069,,,,,,,1
0,,2012,,,,,,,0
2000,,2022,,,,,,,2
3000,,2010,,,,,,,3
1000,,2072,,,,,,,1
0,,2382,,,,,,,0
0,,1918,,,,,,,0
0,,1912,,,,,,,0
1000,,1896,,,,,,,1
4000,,1891,,,,,,,4
0,,1885,,,,,,,0
7000,,1415,,,,,,,7
5000,,1433,,,,,,,5
1000,,1438,,,,,,,1
6000,,1457,,,,,,,6
8000,,1468,,,,,,,8
0,,2042,,,,,,,0
3000,,2043,,,,,,,3
3000,,1739,,,,,,,3
0,,1777,,,,,,,0
1000,,1729,,,,,,,1
2000,,1745,,,,,,,2
0,,1711,,,,,,,0
1000,,1812,,,,,,,1
2000,,1694,,,,,,,2
0,,1820,,,,,,,0
3000,,1733,,,,,,,3
0,,1717,,,,,,,0
3000,,1644,,,,,,,3
2000,,1660,,,,,,,2
5000,,1682,,,,,,,5
2000,,1484,,,,,,,2
0,,1580,,,,,,,0
2000,,1891,,,,,,,2
0,,1784,,,,,,,0
1000,,1373,,,,,,,1
2000,,1828,,,,,,,2
0,,1719,,,,,,,0
0,,1643,,,,,,,0
2000,,1635,,,,,,,2
1000,,1769,,,,,,,1
1000,,1756,,,,,,,1
2000,,1649,,,,,,,2
6000,,1647,,,,,,,6
2000,,1436,,,,,,,2
0,,2247,,,,,,,0
1000,,2361,,,,,,,1
1000,,1653,,,,,,,1
7000,,1275,,,,,,,7
3000,,1275,,,,,,,3
6000,,1500,,,,,,,6
0,,1456,,,,,,,0
1000,,2203,,,,,,,1
1000,,2129,,,,,,,1
0,,2086,,,,,,,0
1000,,2210,,,,,,,1
0,,2068,,,,,,,0
1000,,2053,,,,,,,1
0,,2024,,,,,,,0
1000,,1829,,,,,,,1
3000,,2044,,,,,,,3
0,,2039,,,,,,,0
0,,1500,,,,,,,0
0,,1462,,,,,,,0
1000,,1516,,,,,,,1
0,,1873,,,,,,,0
4000,,1759,,,,,,,4
7000,,1356,,,,,,,7
3000,,1863,,,,,,,3
2000,,1546,,,,,,,2
4000,,1467,,,,,,,4
7000,,1184,,,,,,,7
7000,,1226,,,,,,,7
0,,2079,,,,,,,0
0,,1877,,,,,,,0
0,,2337,,,,,,,0
1000,,1963,,,,,,,1
0,,2328,,,,,,,0
0,,2325,,,,,,,0
2000,,2107,,,,,,,2
0,,2308,,,,,,,0
5000,,1275,,,,,,,5
3000,,1782,,,,,,,3
3000,,920,,,,,,,3
0,,2001,,,,,,,0
0,,2007,,,,,,,0
5000,,2338,,,,,,,5
3000,,2177,,,,,,,3
1000,,1244,,,,,,,1
0,,1709,,,,,,,0
0,,2094,,,,,,,0
0,,1609,,,,,,,0
2000,,1953,,,,,,,2
1000,,1866,,,,,,,1
0,,1829,,,,,,,0
5000,,1698,,,,,,,5
10000,,1744,,,,,,,10
2000,,1598,,,,,,,2
2000,,1902,,,,,,,2
1000,,2082,,,,,,,1
6000,,1959,,,,,,,6
0,,2202,,,,,,,0
1000,,2070,,,,,,,1
0,,1850,,,,,,,0
0,,2066,,,,,,,0
0,,1822,,,,,,,0
1000,,1806,,,,,,,1
0,,1972,,,,,,,0
0,,1784,,,,,,,0
5000,,1334,,,,,,,5
0,,1651,,,,,,,0
3000,,1675,,,,,,,3
1000,,1721,,,,,,,1
1000,,1606,,,,,,,1
1000,,1496,,,,,,,1
0,,1391,,,,,,,0
3000,,1875,,,,,,,3
4000,,1686,,,,,,,4
8000,,1785,,,,,,,8
4000,,1471,,,,,,,4
1000,,1728,,,,,,,1
0,,1708,,,,,,,0
0,,1594,,,,,,,0
1000,,1893,,,,,,,1
4000,,1827,,,,,,,4
0,,1808,,,,,,,0
5000,,1794,,,,,,,5
0,,1799,,,,,,,0
5000,,1253,,,,,,,5
2000,,1975,,,,,,,2
1000,,1968,,,,,,,1
0,,1970,,,,,,,0
1000,,2003,,,,,,,1
2000,,1909,,,,,,,2
0,,1951,,,,,,,0
2000,,1956,,,,,,,2
4000,,1963,,,,,,,4
1000,,1956,,,,,,,1
0,,1196,,,,,,,0
2000,,1033,,,,,,,2
2000,,1104,,,,,,,2
0,,1425,,,,,,,0
0,,1797,,,,,,,0
2000,,1798,,,,,,,2
2000,,1803,,,,,,,2
0,,1967,,,,,,,0
1000,,1838,,,,,,,1
1000,,1408,,,,,,,1
0,,1882,,,,,,,0
1000,,1882,,,,,,,1
0,,1882,,,,,,,0
5000,,1487,,,,,,,5
1000,,2076,,,,,,,1
2000,,1592,,,,,,,2
3000,,1581,,,,,,,3
6000,,1372,,,,,,,6
3000,,1386,,,,,,,3
1000,,1422,,,,,,,1
3000,,1392,,,,,,,3
3000,,1398,,,,,,,3
3000,,1374,,,,,,,3
1000,,1590,,,,,,,1
2000,,1571,,,,,,,2
5000,,1565,,,,,,,5
2000,,1813,,,,,,,2
1000,,1556,,,,,,,1
0,,1533,,,,,,,0
1000,,1531,,,,,,,1
2000,,1638,,,,,,,2
1000,,1364,,,,,,,1
2000,,1356,,,,,,,2
0,,1368,,,,,,,0
1000,,1398,,,,,,,1
2000,,1270,,,,,,,2
5000,,1183,,,,,,,5
1000,,1192,,,,,,,1
7000,,1187,,,,,,,7
2000,,1182,,,,,,,2
4000,,1729,,,,,,,4
2000,,2149,,,,,,,2
2000,,1944,,,,,,,2
1000,,1855,,,,,,,1
0,,1965,,,,,,,0
1000,,1959,,,,,,,1
4000,,1094,,,,,,,4
3000,,1302,,,,,,,3
4000,,1278,,,,,,,4
2000,,1139,,,,,,,2
1000,,1753,,,,,,,1
0,,1611,,,,,,,0
1000,,1923,,,,,,,1
5000,,1397,,,,,,,5
2000,,1676,,,,,,,2
2000,,1532,,,,,,,2
1000,,1565,,,,,,,1
1000,,2493,,,,,,,1
3000,,2406,,,,,,,3
0,,2511,,,,,,,0
2000,,2492,,,,,,,2
4000,,2481,,,,,,,4
5000,,2247,,,,,,,5
3000,,2495,,,,,,,3
1000,,2217,,,,,,,1
3000,,2508,,,,,,,3
3000,,2413,,,,,,,3
1000,,2128,,,,,,,1
2000,,1506,,,,,,,2
1000,,1991,,,,,,,1
0,,2200,,,,,,,0
3000,,1450,,,,,,,3
1000,,1774,,,,,,,1
0,,1619,,,,,,,0
0,,1601,,,,,,,0
0,,1595,,,,,,,0
0,,1950,,,,,,,0
4000,,1917,,,,,,,4
8000,,1646,,,,,,,8
3000,,1591,,,,,,,3
3000,,1564,,,,,,,3
4000,,1368,,,,,,,4
2000,,1378,,,,,,,2
3000,,1387,,,,,,,3
4000,,2324,,,,,,,4
3000,,2105,,,,,,,3
1000,,1681,,,,,,,1
2000,,1934,,,,,,,2
2000,,2001,,,,,,,2
6000,,2017,,,,,,,6
0,,1941,,,,,,,0
5000,,2030,,,,,,,5
9000,,1484,,,,,,,9
1000,,1558,,,,,,,1
0,,1417,,,,,,,0
4000,,1408,,,,,,,4
2000,,1299,,,,,,,2
0,,1711,,,,,,,0
1000,,1314,,,,,,,1
0,,1980,,,,,,,0
1000,,1514,,,,,,,1
2000,,1778,,,,,,,2
0,,1993,,,,,,,0
0,,2019,,,,,,,0
4000,,1990,,,,,,,4
0,,1500,,,,,,,0
0,,1900,,,,,,,0
0,,1888,,,,,,,0
2000,,2045,,,,,,,2
0,,1952,,,,,,,0
0,,1886,,,,,,,0
1000,,1903,,,,,,,1
0,,1969,,,,,,,0
6000,,1992,,,,,,,6
4000,,1389,,,,,,,4
1000,,2105,,,,,,,1
7000,,2182,,,,,,,7
0,,1773,,,,,,,0
4000,,2162,,,,,,,4
2000,,1800,,,,,,,2
2000,,1921,,,,,,,2
0,,1830,,,,,,,0
1000,,1859,,,,,,,1
3000,,1113,,,,,,,3
0,,1934,,,,,,,0
0,,1948,,,,,,,0
1000,,1935,,,,,,,1
2000,,1577,,,,,,,2
3000,,1659,,,,,,,3
4000,,2168,,,,,,,4
2000,,2171,,,,,,,2
2000,,1142,,,,,,,2
1000,,1419,,,,,,,1
8000,,2058,,,,,,,8
0,,2073,,,,,,,0
4000,,2062,,,,,,,4
1000,,2111,,,,,,,1
1000,,2133,,,,,,,1
0,,1698,,,,,,,0
1000,,1698,,,,,,,1
2000,,1694,,,,,,,2
0,,1657,,,,,,,0
0,,1595,,,,,,,0
3000,,1761,,,,,,,3
4000,,1749,,,,,,,4
3000,,1814,,,,,,,3
3000,,1778,,,,,,,3
3000,,1634,,,,,,,3
1000,,1630,,,,,,,1
1000,,1620,,,,,,,1
1000,,1565,,,,,,,1
1000,,1587,,,,,,,1
1000,,1352,,,,,,,1
2000,,1376,,,,,,,2
1000,,1500,,,,,,,1
2000,,1242,,,,,,,2
3000,,891,,,,,,,3
0,,1848,,,,,,,0
0,,1848,,,,,,,0
1000,,2118,,,,,,,1
0,,1848,,,,,,,0
0,,1848,,,,,,,0
6000,,1862,,,,,,,6
6000,,1886,,,,,,,6
6000,,1976,,,,,,,6
3000,,1933,,,,,,,3
2000,,1883,,,,,,,2
1000,,1946,,,,,,,1
4000,,1359,,,,,,,4
3000,,1418,,,,,,,3
2000,,1423,,,,,,,2
0,,2294,,,,,,,0
1000,,2282,,,,,,,1
2000,,2309,,,,,,,2
0,,2308,,,,,,,0
6000,,1965,,,,,,,6
0,,2319,,,,,,,0
0,,2316,,,,,,,0
1000,,1540,,,,,,,1
2000,,1693,,,,,,,2
1000,,1991,,,,,,,1
2000,,1631,,,,,,,2
1000,,1622,,,,,,,1
2000,,1424,,,,,,,2
0,,1615,,,,,,,0
1000,,2038,,,,,,,1
1000,,1714,,,,,,,1
4000,,1732,,,,,,,4
2000,,1875,,,,,,,2
2000,,1748,,,,,,,2
0,,2392,,,,,,,0
0,,2635,,,,,,,0
6000,,2341,,,,,,,6
2000,,2275,,,,,,,2
3000,,2406,,,,,,,3
0,,2566,,,,,,,0
0,,2415,,,,,,,0
2000,,2218,,,,,,,2
3000,,2191,,,,,,,3
2000,,2036,,,,,,,2
0,,2187,,,,,,,0
4000,,1411,,,,,,,4
4000,,1421,,,,,,,4
4000,,1416,,,,,,,4
0,,2102,,,,,,,0
3000,,2045,,,,,,,3
2000,,1943,,,,,,,2
2000,,1981,,,,,,,2
0,,1974,,,,,,,0
1000,,1986,,,,,,,1
0,,1989,,,,,,,0
3000,,1980,,,,,,,3
2000,,1959,,,,,,,2
0,,1702,,,,,,,0
6000,,1254,,,,,,,6
3000,,1448,,,,,,,3
4000,,1343,,,,,,,4
4000,,1714,,,,,,,4
4000,,1074,,,,,,,4
2000,,1092,,,,,,,2
6000,,1199,,,,,,,6
5000,,1266,,,,,,,5
2000,,1266,,,,,,,2
2000,,1139,,,,,,,2
1000,,1467,,,,,,,1
1000,,1468,,,,,,,1
5000,,1490,,,,,,,5
3000,,1556,,,,,,,3
1000,,1408,,,,,,,1
2000,,1531,,,,,,,2
2000,,1585,,,,,,,2
6000,,1571,,,,,,,6
4000,,1233,,,,,,,4
1000,,1541,,,,,,,1
3000,,1505,,,,,,,3
3000,,1535,,,,,,,3
5000,,1532,,,,,,,5
1000,,1520,,,,,,,1
4000,,1490,,,,,,,4
4000,,1808,,,,,,,4
3000,,1786,,,,,,,3
0,,1349,,,,,,,0
0,,1498,,,,,,,0
4000,,1180,,,,,,,4
0,,2648,,,,,,,0
3000,,2645,,,,,,,3
0,,2467,,,,,,,0
2000,,2650,,,,,,,2
0,,2646,,,,,,,0
2000,,2491,,,,,,,2
1000,,2657,,,,,,,1
0,,2667,,,,,,,0
5000,,2659,,,,,,,5
3000,,2523,,,,,,,3
2000,,1213,,,,,,,2
2000,,1745,,,,,,,2
0,,1843,,,,,,,0
1000,,1866,,,,,,,1
2000,,1581,,,,,,,2
1000,,1655,,,,,,,1
1000,,2137,,,,,,,1
0,,2107,,,,,,,0
2000,,1944,,,,,,,2
0,,2074,,,,,,,0
0,,2094,,,,,,,0
2000,,1076,,,,,,,2
3000,,1152,,,,,,,3
0,,1875,,,,,,,0
0,,2118,,,,,,,0
1000,,2142,,,,,,,1
0,,2233,,,,,,,0
5000,,2009,,,,,,,5
1000,,1917,,,,,,,1
4000,,1251,,,,,,,4
2000,,1478,,,,,,,2
0,,2010,,,,,,,0
2000,,1949,,,,,,,2
3000,,1942,,,,,,,3
1000,,1900,,,,,,,1
1000,,1884,,,,,,,1
1000,,1625,,,,,,,1
7000,,1663,,,,,,,7
0,,1732,,,,,,,0
0,,1695,,,,,,,0
2000,,1629,,,,,,,2
1000,,1662,,,,,,,1
1000,,1685,,,,,,,1
5000,,1459,,,,,,,5
8000,,1326,,,,,,,8
0,,1629,,,,,,,0
1000,,1628,,,,,,,1
0,,1600,,,,,,,0
2000,,1570,,,,,,,2
8000,,1542,,,,,,,8
1000,,1810,,,,,,,1
4000,,1780,,,,,,,4
1000,,1639,,,,,,,1
7000,,1635,,,,,,,7
0,,1667,,,,,,,0
2000,,1661,,,,,,,2
4000,,1705,,,,,,,4
6000,,1680,,,,,,,6
1000,,2587,,,,,,,1
6000,,1698,,,,,,,6
6000,,1869,,,,,,,6
1000,,1856,,,,,,,1
1000,,1464,,,,,,,1
0,,1573,,,,,,,0
3000,,1445,,,,,,,3
2000,,2140,,,,,,,2
4000,,2297,,,,,,,4
1000,,2145,,,,,,,1
1000,,2042,,,,,,,1
0,,2270,,,,,,,0
0,,2022,,,,,,,0
0,,2189,,,,,,,0
4000,,2096,,,,,,,4
0,,1654,,,,,,,0
1000,,1792,,,,,,,1
0,,1595,,,,,,,0
0,,1410,,,,,,,0
0,,1398,,,,,,,0
2000,,1643,,,,,,,2
1000,,2149,,,,,,,1
2000,,2162,,,,,,,2
5000,,2170,,,,,,,5
4000,,2112,,,,,,,4
6000,,2164,,,,,,,6
2000,,2237,,,,,,,2
0,,2192,,,,,,,0
0,,2172,,,,,,,0
5000,,2179,,,,,,,5
3000,,2183,,,,,,,3
3000,,1636,,,,,,,3
0,,1625,,,,,,,0
0,,1845,,,,,,,0
2000,,1407,,,,,,,2
2000,,1641,,,,,,,2
2000,,1415,,,,,,,2
11000,,1193,,,,,,,11
3000,,1162,,,,,,,3
9000,,1196,,,,,,,9
4000,,1159,,,,,,,4
5000,,1088,,,,,,,5
5000,,1142,,,,,,,5
4000,,1361,,,,,,,4
3000,,1536,,,,,,,3
3000,,1506,,,,,,,3
2000,,1488,,,,,,,2
6000,,1434,,,,,,,6
0,,1491,,,,,,,0
0,,1478,,,,,,,0
5000,,1362,,,,,,,5
2000,,2350,,,,,,,2
3000,,2414,,,,,,,3
1000,,2539,,,,,,,1
1000,,2569,,,,,,,1
2000,,2401,,,,,,,2
3000,,1429,,,,,,,3
1000,,1235,,,,,,,1
0,,1274,,,,,,,0
3000,,1507,,,,,,,3
1000,,2486,,,,,,,1
5000,,2140,,,,,,,5
4000,,1900,,,,,,,4
7000,,1601,,,,,,,7
3000,,1512,,,,,,,3
2000,,1487,,,,,,,2
1000,,1502,,,,,,,1
0,,1833,,,,,,,0
0,,1557,,,,,,,0
4000,,1464,,,,,,,4
5000,,1438,,,,,,,5
3000,,1472,,,,,,,3
0,,1633,,,,,,,0
5000,,1351,,,,,,,5
2000,,1381,,,,,,,2
0,,1296,,,,,,,0
6000,,1417,,,,,,,6
2000,,1804,,,,,,,2
4000,,1738,,,,,,,4
10000,,1459,,,,,,,10
5000,,1378,,,,,,,5
3000,,1827,,,,,,,3
1000,,2057,,,,,,,1
1000,,2034,,,,,,,1
1000,,2247,,,,,,,1
1000,,2478,,,,,,,1
3000,,2322,,,,,,,3
1000,,1447,,,,,,,1
3000,,1464,,,,,,,3
0,,1338,,,,,,,0
0,,1944,,,,,,,0
4000,,1684,,,,,,,4
0,,2231,,,,,,,0
0,,2229,,,,,,,0
2000,,2277,,,,,,,2
3000,,1601,,,,,,,3
2000,,1551,,,,,,,2
2000,,1511,,,,,,,2
3000,,1634,,,,,,,3
8000,,1467,,,,,,,8
4000,,1361,,,,,,,4
1000,,1964,,,,,,,1
7000,,1800,,,,,,,7
2000,,1319,,,,,,,2
2000,,1243,,,,,,,2
3000,,1441,,,,,,,3
3000,,1278,,,,,,,3
4000,,2025,,,,,,,4
1000,,1929,,,,,,,1
3000,,1973,,,,,,,3
3000,,1963,,,,,,,3
3000,,1951,,,,,,,3
3000,,1950,,,,,,,3
5000,,1958,,,,,,,5
1000,,1972,,,,,,,1
3000,,1956,,,,,,,3
2000,,1970,,,,,,,2
1000,,1490,,,,,,,1
1000,,1490,,,,,,,1
1000,,1967,,,,,,,1
3000,,1868,,,,,,,3
4000,,1832,,,,,,,4
0,,1922,,,,,,,0
1000,,1925,,,,,,,1
0,,1167,,,,,,,0
2000,,1547,,,,,,,2
4000,,1759,,,,,,,4
8000,,1774,,,,,,,8
0,,1763,,,,,,,0
1000,,1682,,,,,,,1
2000,,1777,,,,,,,2
1000,,1718,,,,,,,1
0,,1677,,,,,,,0
0,,2003,,,,,,,0
0,,1448,,,,,,,0
1000,,1783,,,,,,,1
1000,,1541,,,,,,,1
0,,1500,,,,,,,0
0,,1553,,,,,,,0
1000,,1812,,,,,,,1
1000,,1764,,,,,,,1
4000,,1662,,,,,,,4
0,,1665,,,,,,,0
0,,1956,,,,,,,0
3000,,1386,,,,,,,3
2000,,1381,,,,,,,2
4000,,1953,,,,,,,4
0,,1500,,,,,,,0
2000,,1810,,,,,,,2
1000,,1903,,,,,,,1
5000,,1872,,,,,,,5
0,,1874,,,,,,,0
4000,,1950,,,,,,,4
4000,,1936,,,,,,,4
0,,1995,,,,,,,0
3000,,1909,,,,,,,3
5000,,1936,,,,,,,5
2000,,1301,,,,,,,2
4000,,1468,,,,,,,4
0,,1759,,,,,,,0
1000,,1523,,,,,,,1
4000,,1250,,,,,,,4
2000,,1592,,,,,,,2
1000,,1527,,,,,,,1
1000,,1640,,,,,,,1
6000,,1818,,,,,,,6
2000,,1890,,,,,,,2
1000,,1532,,,,,,,1
0,,1764,,,,,,,0
2000,,1888,,,,,,,2
1000,,1729,,,,,,,1
4000,,1840,,,,,,,4
2000,,1693,,,,,,,2
3000,,1407,,,,,,,3
3000,,1678,,,,,,,3
1000,,2006,,,,,,,1
0,,2068,,,,,,,0
3000,,2082,,,,,,,3
0,,2073,,,,,,,0
2000,,1999,,,,,,,2
0,,2109,,,,,,,0
0,,2061,,,,,,,0
0,,2049,,,,,,,0
2000,,2077,,,,,,,2
1000,,1825,,,,,,,1
1000,,1802,,,,,,,1
2000,,2116,,,,,,,2
0,,2573,,,,,,,0
1000,,2146,,,,,,,1
2000,,2568,,,,,,,2
3000,,2572,,,,,,,3
1000,,2102,,,,,,,1
1000,,2214,,,,,,,1
1000,,2088,,,,,,,1
0,,2569,,,,,,,0
1000,,2090,,,,,,,1
0,,1582,,,,,,,0
1000,,1571,,,,,,,1
5000,,1542,,,,,,,5
0,,1534,,,,,,,0
0,,1550,,,,,,,0
1000,,1547,,,,,,,1
0,,1599,,,,,,,0
2000,,2559,,,,,,,2
3000,,2413,,,,,,,3
6000,,2023,,,,,,,6
2000,,2422,,,,,,,2
2000,,2421,,,,,,,2
1000,,1565,,,,,,,1
5000,,2419,,,,,,,5
1000,,1800,,,,,,,1
2000,,2417,,,,,,,2
2000,,2417,,,,,,,2
3000,,1499,,,,,,,3
0,,2323,,,,,,,0
2000,,1988,,,,,,,2
6000,,1690,,,,,,,6
3000,,1888,,,,,,,3
0,,2349,,,,,,,0
1000,,2458,,,,,,,1
1000,,2415,,,,,,,1
0,,2397,,,,,,,0
1000,,2513,,,,,,,1
0,,2469,,,,,,,0
1000,,2220,,,,,,,1
0,,2367,,,,,,,0
2000,,1722,,,,,,,2
4000,,1807,,,,,,,4
7000,,1781,,,,,,,7
3000,,1601,,,,,,,3
3000,,1788,,,,,,,3
3000,,1735,,,,,,,3
0,,1816,,,,,,,0
6000,,1824,,,,,,,6
3000,,1801,,,,,,,3
3000,,1647,,,,,,,3
3000,,1820,,,,,,,3
2000,,1802,,,,,,,2
1000,,1735,,,,,,,1
1000,,1739,,,,,,,1
3000,,1805,,,,,,,3
2000,,1718,,,,,,,2
2000,,1527,,,,,,,2
0,,2171,,,,,,,0
2000,,1655,,,,,,,2
3000,,1631,,,,,,,3
0,,2281,,,,,,,0
1000,,2258,,,,,,,1
0,,1500,,,,,,,0
4000,,1651,,,,,,,4
2000,,1453,,,,,,,2
8000,,1654,,,,,,,8
1000,,1644,,,,,,,1
2000,,1783,,,,,,,2
0,,1709,,,,,,,0
3000,,1978,,,,,,,3
1000,,1960,,,,,,,1
3000,,2002,,,,,,,3
5000,,1581,,,,,,,5
6000,,2009,,,,,,,6
8000,,1876,,,,,,,8
3000,,1770,,,,,,,3
4000,,1986,,,,,,,4
2000,,1987,,,,,,,2
0,,1999,,,,,,,0
2000,,1916,,,,,,,2
5000,,1993,,,,,,,5
4000,,2000,,,,,,,4
1000,,2014,,,,,,,1
6000,,1937,,,,,,,6
3000,,1994,,,,,,,3
0,,1599,,,,,,,0
1000,,1505,,,,,,,1
1000,,2321,,,,,,,1
1000,,2321,,,,,,,1
0,,2328,,,,,,,0
2000,,2321,,,,,,,2
1000,,2393,,,,,,,1
2000,,2057,,,,,,,2
2000,,1470,,,,,,,2
2000,,2188,,,,,,,2
3000,,1473,,,,,,,3
5000,,1449,,,,,,,5
3000,,1500,,,,,,,3
6000,,1509,,,,,,,6
7000,,1498,,,,,,,7
3000,,1500,,,,,,,3
3000,,1332,,,,,,,3
1000,,1096,,,,,,,1
4000,,1332,,,,,,,4
10000,,1265,,,,,,,10
0,,1302,,,,,,,0
3000,,1175,,,,,,,3
4000,,1226,,,,,,,4
1000,,1797,,,,,,,1
